Title,Company,Location,Apply,Job Description,Date,Company Link
Account Coordinator,Idea Peddler,"Austin, TX",https://www.linkedin.com/jobs/view/account-coordinator-at-idea-peddler-3656876038?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=uPRPn51cSmfzuqbjMqnmtQ%3D%3D&position=8&pageNum=20&trk=public_jobs_jserp-result_search-card,,,https://www.linkedin.com/company/ideapeddler?trk=public_jobs_jserp-result_job-search-card-subtitle
Communications Coordinator,University of Chicago,"Chicago, IL",https://www.linkedin.com/jobs/view/communications-coordinator-at-university-of-chicago-3656972931?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=P3NMNtyaHEqunkI0FZHpiA%3D%3D&position=9&pageNum=20&trk=public_jobs_jserp-result_search-card,"DepartmentPME CommunicationsAbout The DepartmentThe Pritzker School of Molecular Engineering (PME) was established in May 2019 and evolved from the Institute for Molecular Engineering, which was founded in 2011. The PME integrates science and engineering to address global challenges from the molecular level up. The PME's rigorous academic and research programs are made possible through the University of Chicago's unique partnership with Argonne National Laboratory. The PME is the first new school at the University of Chicago in three decades and the first school in the nation dedicated to molecular engineering. In the next growth phase as a School, the PME will continue to expand its team of world-class faculty researchers and empower students from diverse backgrounds to collaborate with faculty in cutting-edge facilities. The PME aims to bring solutions for urgent societal problems to the forefront while training the next generation of scientific leaders and entrepreneurs.Job SummaryReporting to the Executive Director and Director of Communications, the Communications Coordinator is responsible for executing important elements of Pritzker Molecular Engineering’s communications plan, which is focused on amplifying, enhancing, and protecting the school’s reputation. The PME communications team seeks to expand awareness and understanding of the school among members of the PME community (students, alumni, faculty, staff, partners), in addition to external audiences, including media, practitioners, engineering peers, industry and influencers across the public, nonprofit, and private sectors.The Coordinator’s responsibilities include writing, publishing, and disseminating editorial content that highlights the many noteworthy developments at PME, including new faculty research that seeks to address some of the biggest challenges facing humanity, addressing climate, energy, and sustainability challenges, addressing immunoengineering and quantum engineering, along with the nexus of art and science, highlighting PME students and addressing public safety and campus in our community, among other work.ResponsibilitiesDrafts a wide range of written materials including press releases, research briefs, new stories, profiles, and other editorial content for PME digital platforms.Drafts copy, and supports and promotes PME events and conferences.Manages PME’s project intake system, routing and managing details of projects.Assists with creation and dissemination of e-newsletters, marketing materials, and internal and external communications efforts.Proofreads, lays out, and publishes news and other content to the PME digital screens and/or PME website as needed.Helps coordinate editorial and content development and supports social media/newsletter distribution across PME communications, marketing, events, and other teams as needed.Supports media relations activities, including maintaining/updating the reporter database as needed.Tracks performance metrics for PME-earned media, news content, and collaborates with Communications Managers to integrate these metrics into larger analytics reports.Participates in planning and brainstorming sessions to generate fresh ideas that highlight PME faculty, students, alumni, and daily life at the school. Support communications in support of PME’s Diversity and Inclusion roadmap.Maintains project database to ensure proper workflow for team and meet deadlines.Assists with communications needs of other PME departments, faculty members, and student groups, as appropriate.Tracks and maintains a database for banners, tablecloths, and other promotional items.Solves a range of straightforward problems.Continues to build knowledge of the University, processes and customers.Performs other related work as needed.EducationMinimum QualificationsMinimum requirements include a college or university degree in related field.Work ExperienceMinimum requirements include knowledge and skills developed through < 2 years of work experience in a related job discipline.CertificationsPreferred QualificationsEducationBachelor’s degree in liberal arts, journalism, public relations, marketing, or related field.ExperienceOne to two years of experience in communications, journalism, public relations, or marketing.Technical Skills Or KnowledgeKnowledge of, passion for, and experience with social media platforms, both established and emerging.Knowledge of MS Office Suite, especially Word and PowerPoint. Knowledge of graphic design and the Adobe Creative Suite. Knowledge of SEO best practices.Preferred CompetenciesStrong writing and editorial skills.Technological savvy. Deep understanding of the media landscape and a strong news sense.Ambitious, proactive, and a quick learner.Work independently and willing to take direction.Meticulous attention to detail and strong organizational and communication skills.Work on multiple projects and employ strong project management skills. Scrupulously meet deadlines.Tact and diplomacy when dealing with authors, editors, and colleagues.Sound editorial and ethical judgment and discretion.Enthusiasm and passion for science and engineering.Application DocumentsResume/CV (required)Cover Letter (required)Three Professional References Contact Information (required)Writing Sample (required)When applying, the document(s) MUST be uploaded via the My Experience page, in the section titled Application Documents of the application.Job FamilyCommunicationsRole ImpactIndividual ContributorFLSA StatusNon-ExemptPay FrequencyBiweeklyScheduled Weekly Hours37.5Benefits EligibleYesDrug Test RequiredNoHealth Screen RequiredNoMotor Vehicle Record Inquiry RequiredNoPosting StatementThe University of Chicago is an Affirmative Action/Equal Opportunity/Disabled/Veterans Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national or ethnic origin, age, status as an individual with a disability, protected veteran status, genetic information, or other protected classes under the law. For additional information please see the University's Notice of Nondiscrimination.Staff Job seekers in need of a reasonable accommodation to complete the application process should call 773-702-5800 or submit a request via Applicant Inquiry Form.We seek a diverse pool of applicants who wish to join an academic community that places the highest value on rigorous inquiry and encourages a diversity of perspectives, experiences, groups of individuals, and ideas to inform and stimulate intellectual challenge, engagement, and exchange.All offers of employment are contingent upon a background check that includes a review of conviction history. A conviction does not automatically preclude University employment. Rather, the University considers conviction information on a case-by-case basis and assesses the nature of the offense, the circumstances surrounding it, the proximity in time of the conviction, and its relevance to the position.The University of Chicago's Annual Security & Fire Safety Report (Report) provides information about University offices and programs that provide safety support, crime and fire statistics, emergency response and communications plans, and other policies and information. The Report can be accessed online at: http://securityreport.uchicago.edu. Paper copies of the Report are available, upon request, from the University of Chicago Police Department, 850 E. 61st Street, Chicago, IL 60637.",,https://www.linkedin.com/company/uchicago?trk=public_jobs_jserp-result_job-search-card-subtitle
Remote Cruise Coordinator,Caribbean Paradise Journeys,"Miami, FL",https://www.linkedin.com/jobs/view/remote-cruise-coordinator-at-caribbean-paradise-journeys-3656960255?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=nw2eRB0oYxiqyg%2FQlY3tdg%3D%3D&position=10&pageNum=20&trk=public_jobs_jserp-result_search-card,"Looking for an exciting opportunity to explore the world while making a difference? Want to be part of the booming travel industry? Do you have a computer or smartphone with internet access?Look no further - we have the perfect role for you!Job Type: Remote Work From Home (WFH)Full-time or Part-time Entry LevelWhy you should apply:You're 18 years of age or older.You have relevant work experience in the travel industry or a strong passion for it.You own a computer, smartphone, and have reliable wifi.You possess excellent communication and interpersonal skills to engage with clients.You're skilled in sales and negotiation.You thrive in a fast-paced, adaptable environment.You see challenging questions as an opportunity for growth and problem-solving.You're proficient in data entry and administrative tasks.You're fluent in both written and verbal English.You're eager to learn and expand your knowledge.You're self-motivated and driven.No experience? No problem! We provide comprehensive training to become a Certified Travel Agent and grow with the company!Responsibilities:Plan vacations for various occasions, such as destination weddings, sports teams, family trips, romantic getaways, group travel, and work trips.Coordinate transportation, accommodation, and airline details.Understand and address clients' travel needs.Recommend suitable transportation options, travel dates, costs, and accommodations.Make reservations for transportation and hotels on behalf of clients.Manage payments and fees.Handle travel-related issues, complaints, and refunds.Maintain client information and financial records.Stay updated on tourism trends by attending travel seminars.Benefits:Flexible schedule - work whenever it suits you.Travel discounts - use your travel discount to go on vacation at your convenience.Excellent opportunities for personal and career development.Collaborative and supportive company culture.Work with top vendors in the industry.Powered by JazzHRDzqk0hby35",,https://www.linkedin.com/company/caribbeanparadisejourneys?trk=public_jobs_jserp-result_job-search-card-subtitle
Marketing Coordinator,THERAPEUTIC ALTERNATIVES INC,"New Salem, NC",https://www.linkedin.com/jobs/view/marketing-coordinator-at-therapeutic-alternatives-inc-3655531637?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=8CMx2FciS8%2B6j7MateNQnA%3D%3D&position=11&pageNum=20&trk=public_jobs_jserp-result_search-card,"Develop and oversee marketing plan, public relations' programs and all promotional tools required to successfully operate Victorian Senior Care and to maintain community census.Establish models, generate and conduct tours; convert leads to tours.Follow up generated leads in person, by telephone and by mail; convert to tours.Document number of leads, tours and move-ins on a weekly basis; report to ED/Administrator at community and corporate office.Track success of lead generation sources, follow-ups and move-ins.Set and track goals for daily call backs to prospective residents, influential contacts and others with interest in the facility.Conduct pre-admission assessment as part of admission process.Admit move-ins and follow up on them with satisfaction surveys.Develop and procure business cards, letterhead and all marketing materials; monitor inventory to ensure adequate supply.Develop and maintain a referral list and make calls on referrals.Maintain and update marketing plan.Conduct marketing focus groups with community, residents and family members.Select and procure public relations' material and monitor inventory to insure adequate supply; evaluate its effectiveness in generating leads.Conduct seminars for the community on Assisted Living.Facilitate community use of appropriate areas.Assist with website development and follow up leads generated by website.Research and stay current with industry trends.Develop and oversee guest-relations program with staff.Perform other duties as required by circumstances.Help maintain the self-respect, personal dignity and physical safety of each resident.Be familiar with and able to apply all the home's accident, fire safety, OSHA and emergency procedures.Be familiar with the Adult Care Home Residents' Bill of Rights and assist residents with exercising these rights.Assure careful treatment of Adult Care Home equipment and utilization of supplies.Be responsible for reading and adhering to all Adult Care Home and employee policies.Participate in job-related continuing education as required by ED/Administrator.Must have a High School Diploma or GED; however, some college is preferred.Must possess proven skills in sales, written and verbal communication, organization and evaluation.Must have the ability and willingness to perform cold calls and telephone sales calls.Must possess good computer skills with emphasis on working in spreadsheets.Must be goal oriented and competitive.Must secure two-step tuberculin skin test (first test prior to hire and second test within two weeks of first test).Must have no substantiated findings on the NC Personnel Registry or Health Care Program.Must have clear SBI and DMV records and maintain this status during period of employment.Must have a valid NC Driver's License. Must have had at least 8 years of driving experience, as this is a requirement of company's liability insurance carrier.",2023-06-27,https://www.linkedin.com/company/therapeutic-alternatives-inc?trk=public_jobs_jserp-result_job-search-card-subtitle
Executive Administrative Assistant,French Oil Mill Machinery Co.,"Piqua, OH",https://www.linkedin.com/jobs/view/executive-administrative-assistant-at-french-oil-mill-machinery-co-3656961746?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=qpBiAfPmImQeRMmPhCD05w%3D%3D&position=12&pageNum=20&trk=public_jobs_jserp-result_search-card,"Job DescriptionPosition Summary: Provide timely and effective administrative support to the Chairman/CEO, Vice President, and secondary support to other members of the Executive Management Team. Maintain strict confidentiality in processing of all information.Essential Duties and Responsibilities: To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Other duties may be assigned to meet business needs.Schedules and organizes complex activities such as internal and external meetings, domestic and international travel, lodging, and events. Coordinates calendar management, requiring interaction with both internal and external executives and assistants, as well as other business associates to organize a variety of complex meetings. Sets reminders and assists with the various needs for each activity, including retrieval of proper historical references, minutes of prior meetings, etc. Assists in maintaining daily calendars. Reviews daily calendars in order to help prepare for meetings by finding prior information, as above. Welcomes visitors and guides them to the appropriate person and/or area. Coordinates and arranges meetings, prepares agendas, reserves and prepares facilities, records and transcribes minutes of meetings and files appropriately.Deals with confidential business and personal information. Demonstrates poise, tact, diplomacy, and ability to maintain confidential information as needed. Maintains company stock records. Acts as a project lead for special projects, which may include planning and coordinating multiple presentations, disseminating information, organizing companywide events. Partners with various community entities, facilitates charitable contributions and corresponding records. Prepares/creates content and makes social media posts as needed. Communicates as appropriate with domestic and international customers and associates, is sensitive to other cultures and behaviors, international time zones. Handles incoming and outgoing phone calls. Reviews and summarizes miscellaneous information, reports, and documents; does research and prepares reports as needed. Composes and types routine correspondence. Reads and routes incoming mail. Locates and attaches appropriate files to correspondence to be answered by employer. Qualifications: Strong attention to detail and organization skills. Proficiency in Microsoft Office; Outlook, Word, Excel, and Power Point. Proficiency in database management. Ability to manage calendar software. Ability to work on multiple projects simultaneously, set priorities and meet short deadlines. Excellent English grammar, composition and spelling skills; Excellent communication and interpersonal skills. Ability to work accurately and meet deadlines independently, as well as part of a team. Likes people and accomplishing new things.Required Education and Experience: High school diploma or general education degree (GED); 6-10 years related experience. Graphic arts and video creation a plus. Community service and or outreach a plus.Additional Eligibility Qualifications: Ability to fluently speak/read/write in English. The ability to work with employees in high stress situations. Knowledge of another language is a plus.Work Environment: The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. The noise level in the work environment is usually moderate.Physical Demands: The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job.While performing the duties of this job, the employee is regularly required to see, talk, or hear. This is an active role; the employee is frequently required to stand; walk; squat; climb up and down stairs; lift weight up to 25lbs.; possess manual dexterity, handle, or feel and reach with hands and arms.Position Type/Expected Hours of Work: 40 hours a week is standard. Conditions may demand daily overtime or occasionally weekend work.Travel: Minimal.Requirement: All employees are required to pass the pre-employment physical as well as a pre-employment drug screen.AAP/EEO Statement: French Oil Mill Machinery Co. is an equal opportunity employer; qualified applicants are considered for and treated during employment without regard to race, color, creed, religion, sex (including pregnancy, gender identity and sexual orientation), national origin, citizenship status, age, disability, genetic information, protected veteran status or any other characteristic protected by law.Other Duties: Please note this job description is not designated to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.Company Descriptionwww.Frenchoil.comwww.Frenchoil.com",2023-06-11,https://www.linkedin.com/company/the-french-oil-mill-machinery-co.?trk=public_jobs_jserp-result_job-search-card-subtitle
Junior Manager,Next Level Recruiting Inc,"Vancouver, WA",https://www.linkedin.com/jobs/view/junior-manager-at-next-level-recruiting-inc-3656958090?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=Nu0AvGqZWJG8D2yEmy2wSw%3D%3D&position=13&pageNum=20&trk=public_jobs_jserp-result_search-card,"We are seeking a candidate with a background in project management/sales/marketing to join our team as a Junior Manager. We are looking to add 4-5 new entry level consultants to our team. You will be responsible for helping customers by providing product and service information and resolving technical issues.Responsibilities as our Junior Manager: Handle customer inquiries and complaintsProvide information about the products and servicesTroubleshoot and resolve product issues and concernsDocument and update customer records based on interactionsDevelop and maintain a knowledge base of the evolving products and servicesAssisting customers face-to-face with any billing and/or equipment issuesHandling new customer acquisitions and qualifying potential clientele Qualifications: Previous experience in customer service, sales, or other related fieldsAbility to build rapport with clientsAbility to prioritize and multitaskPositive and professional demeanorExcellent written and verbal communication skillsExcited to grow from an entry-level positionOur Offerings: Weekly Bonuses & IncentivesFull TrainingTravel OpportunitiesOpportunity for management growth upon completion of the entry-level trainingYearly R&R trips for qualifying repsTHANK YOU FOR YOUR INTEREST IN OUR COMPANY AND GOOD LUCK!Powered by JazzHRRA2eQ5A1ZE",,https://www.linkedin.com/company/next-level-recruiting-inc?trk=public_jobs_jserp-result_job-search-card-subtitle
Marketing Campaign Assistant,Front Page Agency Inc,"Katy, TX",https://www.linkedin.com/jobs/view/marketing-campaign-assistant-at-front-page-agency-inc-3655548057?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=lW3n7wxALbR%2BHjddfph59A%3D%3D&position=14&pageNum=20&trk=public_jobs_jserp-result_search-card,"Marketing Campaign Assistant - Urgent Hiring NeedPlease ensure you read the below overview and requirements for this employment opportunity completely.In order to keep up with client demand, we’re looking to add additional entry level Marketing Campaign Assistants to ourAustin-based teamthis month. This is a very hands-on marketing role where you’ll be working closely with our client’s customers to promote their brand and help increase their market share. We’re willing to provide training to the right person, so marketing degrees and experience are welcome, but not essential. Front Page have recently expanded into the Austin market, with our office in Atlanta still smashing their goals we are ready to take the Austin market by storm!What We Require of You – Your Marketing Campaign Assistant Role:Work diligently to build a positive brand image for clientsResearch and book venues for upcoming marketing eventsPlan, prepare for and manage live direct marketing event campaignsKeep up to speed on marketing trends and effective techniquesBuild a strong customer base with an emphasis on customer retentionBuild strong relationships with clients, customers, and sponsorsBuild strong relationships with team members and venue representativesDemonstrate clients’ products and explain services at live eventsBe the face of clients to the public – sometimes the only face they’ll seeAnswering general questions and overcoming minor objectionsClosing and consolidating sales when appropriatePerksCompetitive pay + uncapped commissionsFirst-class on the job training programInternal opportunities for progressionAccess to local, state and national business conferencesTickets to sports events, concerts, cinema and moreFine dining experiencesTeam socialsWhat Experience & Skills Can You Bring to the Table?Although Marketing degrees and experience can be helpful, they aren’t a specific requirement because we offer ongoing training and support. We’re more interested in your skillset, characteristics, and attributes.Here’s What We Need From YouSales, retail, customer service, or hospitality experience is a plus since you’ll be working with customers in a fast-paced environmentYou should be able to communicate effectively with a wide range of people from different backgrounds. Speaking more than one language is a bonus!Due to the nature of the role, all applicants need to be 18 years or older and legally authorized to work in the USA without sponsorship.You’ll have to be able to work with large groups as a team player while also ensuring you’re meeting your individual targetsHaving a positive attitude, optimistic nature and a winning mindset is importantWe’re looking for someone that can complete tasks on time and meet deadlinesIt is imperative that you be ethical, honest, and straightforward in all business dealingsBe able to redirect a conversation if it starts going south or gets off trackHave the ability to adapt easily to market and industry changes and advancesThis is NOT a remote position, so you’ll also need to be able to commute to our Austin -based office on a daily basis.For ConsiderationPlease apply using the online application process. We’re always looking to upgrade and expand our team, so don’t be surprised if our recruiter reaches out to you soon after receiving your application. In order to ensure she can contact you, please make sure your resume has your current contact details and that you’re keeping an eye on your phone and email inbox (including spam folder as we are a marketing company and sometimes get flagged!)Thanks for considering our opportunity! We look forward to hearing from you!",2023-07-04,https://www.linkedin.com/company/front-page-agency-inc?trk=public_jobs_jserp-result_job-search-card-subtitle
Marketing Events Specialist,HungerRush,"Irving, TX",https://www.linkedin.com/jobs/view/marketing-events-specialist-at-hungerrush-3655532836?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=y4Yd76tGl1JaVe2oB1eSKg%3D%3D&position=15&pageNum=20&trk=public_jobs_jserp-result_search-card,"Who We AreHungerRush is a leading provider of integrated restaurant solutions. HungerRush 360 is our flagship cloud POS system that makes it easier to delight guests, drive loyalty, and manage restaurants from anywhere. The all-in-one system integrates digital ordering, delivery, customer engagement, restaurant management, and payment processing features with flexible software designed to give operators of all sizes more insight into their customers, more control over their operations, and more power to profitably grow their business. Learn more at www.hungerrush.comPosition OverviewLocation: Houston, TX (Hybrid)Reporting to the Event Manager, this position will be responsible for assisting with coordination and execution of 40+ in-person events annually. The Event Coordinator will support successful participation at industry events including event planning, exhibit booth coordination, on-site logistics and other deliverables. This person should be a self-starter with a positive attitude and able to hit the ground running. The position will also involve assistance in planning internal company events.This is a remote role but may not be performed in the following states: California, Colorado, Maine, Minnesota, New York, Ohio, Pennsylvania, Washington D.C, or Washington. Access to an office space is available in Overland Park, KS and Houston, TX. Essential Responsibilities And DutiesSupport national and regional events of various sizesTake end-to-end ownership of event processes and delivery with an “on-time, on-strategy, on-budget” approachCoordination of logistics to support tradeshows, including oversight of booth assets and coordination with exhibit house, booth shipping, install and dismantle labor, show services orders (electrical, internet, furniture, rigging)Provide project status reports and participate in regularly scheduled planning meetings and staff meetingsBuild relationships and communicate with industry organizations, customers, channel partners, vendors/suppliers and internal stakeholdersCollaborate with Marketing, Product and Sales teams to clearly define event strategy, product focus, and lead generation goalsArrange hotel rooms and other travel accommodations for staff attending eventsAssist in securing venues for internal meetings or customer/prospect events, including contract review, hotel room blocks, finalizing A/V needs and banquet event orders (BEO)Aid in budgeting, vendor management and billing processesQualificationsBachelor's degree, preferably in Marketing, Business or Communications or related Trade Show experienceMinimum 2+ years of experience with event planning and/or tradeshowsAbility to lift and carry 20+ pounds and stand for 8+hours when attending tradeshows/eventsWilling to travel as much as 20% of the time to represent the company at tradeshows and events across the U.S. (this may include weekends)Experience in technology, SaaS and/or the restaurant industry is desiredWhat You Need For This PositionExperience executing in-person events Must be a highly organized individual with the ability to coordinate several projects simultaneouslySkilled in the use of Microsoft office software to include Word, Excel, PowerPoint, and Outlook and comfortable learning other programs that may be required (experience with Hubspot and Salesforce a plus)Ability to handle pressure and make quick decisionsStrong attention to detail and highly organizedWell-developed analytical skills and capable of problem solving with minimal guidanceHigh level of initiative and works well independently, as well as in a team environmentDisclaimer: This Job Description indicates the general nature and level of work expected of the incumbent(s). It is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities required of the incumbent. Incumbent(s) may be asked to perform other duties in addition to those described above.HungerRush is an Equal Opportunity Employer and does not unlawfully discriminate on the basis of any status or condition protected by applicable federal, state, or local municipal law.Powered by JazzHR",2023-06-30,https://www.linkedin.com/company/hungerrush?trk=public_jobs_jserp-result_job-search-card-subtitle
Product Marketing Manager,HD Hyundai Construction Equipment North America,"Norcross, GA",https://www.linkedin.com/jobs/view/product-marketing-manager-at-hd-hyundai-construction-equipment-north-america-3651701646?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=JWNejpdOgMezw67aDWvcqg%3D%3D&position=16&pageNum=20&trk=public_jobs_jserp-result_search-card,"Primary Responsibilities: Serve as a Hyundai product expert on Hyundai CE product (especially wheel loader and/or dozer and/or articulated dump truck) features, functions, benefits. Assist dealer personnel and Hyundai sales staff with sales-related technical product information. Assist Product Sales Trainer and Product Marketing Manager with curriculum development for product training, sales resource tools and other sales and product related materials. Verify and proofread technical specifications, brochures, and other marketing resources for accuracy and improved content. Must have a strong attention to detail and the ability work with people across departments and with counterparts in Korea to gather information.This position will be expected to travel to dealers around North America (US and Canada) to provide sales-oriented product training, visit dealers and customers and assist with trade shows. Travel will vary based on necessity but over 50% travel should be expected at times.Additional Responsibilities: Assist Product Sales Trainer with updates to product sales training and marketing support materials for all current Hyundai CE products.Assist with product training as required regionally, HQ in Atlanta and Product Center in Carnesville, GA. Assist with customer experience center to help demonstration and operation of Hyundai product.Monitor competitive product activity and create competitive comparisons for CE products.Collect Voice of the Customer (VOC) feedback and report customer requirements to HCE Korea Global Product Marketing teams. Travel as needed to Korea to attend product development meetings, when scheduled.Provide expertise to dealer sales staff and HCE-NA District Sales Manager’s via phone, email or though field visits, as needed, to assist with sales efforts.Work with HCE Korea and other HCE divisions to coordinate and conduct product comparison testing on new products prior to launch or after. Responsible for analyzing data and converting it to sales benefits and advantages for use in marketing communications and sales training.Assist marketing department with literature editing and sales material development.Assist with other marketing initiatives and events such as trade shows as needed.Assist with product walk around videos for training and social media.  Other duties: Other duties and functions appropriate to the position as assigned by the manager from time to time. Requirements:Must possess critical thinking skills and have the ability to adjust and multi-task.Must be a good presenter and should be comfortable speaking in front of medium to large audiences. One to three years of experience in product marketing/management or product training, preferably for wheel loader or dozer or articulated dump truck of the construction equipment industry is preferred. 1-2 years of experience in sales or product technical training is preferred but not required. Proficient with Microsoft Office ProgramsMust be very proficient in Power Point, Excel (including pivot table creation). Some experience with graphics programs like Adobe Photoshop or InDesign are preferred but not required. Must have good understanding (technical) of heavy equipment technologies.Additional construction equipment experience is a plus. Work Environment:The work environment is a non-smoking office environment. No heavy lifting required. Mostly sitting with computer and phone usage. Accommodations can be made for handicapped employee.",,https://www.linkedin.com/company/hyundai-construction-equipment-americas?trk=public_jobs_jserp-result_job-search-card-subtitle
Project Coordinator,"Three Point Solutions, Inc.","Mounds View, MN",https://www.linkedin.com/jobs/view/project-coordinator-at-three-point-solutions-inc-3656967365?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=Re%2Fj4WqVRnJ%2B%2FcgcLmP2Og%3D%3D&position=17&pageNum=20&trk=public_jobs_jserp-result_search-card,"Job DescriptionJob Title - Project Coordinator III - 7586Number of Positions 6Job Location - Mounds View, Minnesota, 55112Job Start Date - 12/5/22Job End Date - 6/30/23Job Duties:Monitor inbox of incoming email messages. Open and save the file or files into the appropriate folders. Review and assess compliance of the documentation against defined criteria. Log the record in an Excel/Access database for reporting. Communication with field representatives and customers to resolve mistakes/errorsWork independently using sound judgment & work through gray areas (process improvement is a part of this role) Responsibilities may include the following and other duties may be assigned:Provides project or program support to a functional group or business process. Monitors program/project/system status, budgets and timetables. Applies knowledge of and experience in company operations to assist in the development, implementation and administration of program/system guidelines and procedures. Gathers and compiles information for reports. Provides technical support, which may include program/system training, program/system documentation, data extraction, data review, tracking and coding. Required Knowledge and Experience: Requires broad practical knowledge of operational systems and practices typically gained through extensive experience and/or education. Requires minimum of 4 years of relevant experience. Company DescriptionAs a leading contract, contract-to-hire and professional placement firm, Three Point Solution understands the importance of aligning our client with the right resource at the right time. We are committed to the highest caliber of service that will benefit our clients, candidates and employees. Unlike large, corporate style recruiting firms, we commit to individualized attention that uniquely positions us to bridge the communication gap between recruiter, employer and candidate. Our goal is to cultivate and maintain true partnerships with our clients and candidates.As a leading contract, contract-to-hire and professional placement firm, Three Point Solution understands the importance of aligning our client with the right resource at the right time. We are committed to the highest caliber of service that will benefit our clients, candidates and employees. Unlike large, corporate style recruiting firms, we commit to individualized attention that uniquely positions us to bridge the communication gap between recruiter, employer and candidate. Our goal is to cultivate and maintain true partnerships with our clients and candidates.",,https://www.linkedin.com/company/three-point-solutions-inc?trk=public_jobs_jserp-result_job-search-card-subtitle
Construction Purchasing Coordinator,Davie Shoring Inc,"Tickfaw, LA",https://www.linkedin.com/jobs/view/construction-purchasing-coordinator-at-davie-shoring-inc-3656987840?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=FQUKXnwLQgm84gXj%2BZBmCw%3D%3D&position=18&pageNum=20&trk=public_jobs_jserp-result_search-card,"Job DescriptionDavie Shoring, Inc. is seeking to fill the position of an experienced purchasing coordinator. This person would compile requests for materials, prepare purchase orders, keep track of purchases and supplies, and handle inquiries about orders. Gather information and records to draw up purchase orders for procurement of materials and services.Key Duties and Responsibilities Evaluate vendors based on price, reliability, capability, and previous order history.  Work with vendors to negotiate volume and discounts.  Place orders with suppliers or vendors for pick ups or scheduled deliveries. Track receipts, deliveries, and verify orders received.  Authorize and pay pick up orders at local hardware stores.  Miscellaneous purchases such as office supplies, booking flights, and hotel reservations.  Coordinate with managers to maintain inventory levels.  Review and approve invoices for orders placed. Other Responsibilities Close permits and schedule inspections.  Assist with answering incoming calls.  Assist departments with projects. Required Skills And Experience Needed For The Position Minimum 2-3 years of experience in construction Thorough understanding of purchasing procedures and policies Good written and verbal communication skills Good customer service Multitasking and prioritizing Dependable and good team player Familiarity with Microsoft Office Good at problem solving Professional phone etiquette Attention to detail Accept challenges Organized",2023-07-02,https://www.linkedin.com/company/davie-shoring-inc?trk=public_jobs_jserp-result_job-search-card-subtitle
Entry Level Communications Assistant,Pattern Promotions,"Houston, TX",https://www.linkedin.com/jobs/view/entry-level-communications-assistant-at-pattern-promotions-3656944372?refId=LTx1aKgcfaBL%2BLCzZhBV2w%3D%3D&trackingId=22FUN1wzdEVPvB8i2gspbQ%3D%3D&position=19&pageNum=20&trk=public_jobs_jserp-result_search-card,"Welcome to Pattern Promotions, your go-to marketing company for all your branding and promotional needs! Our team of experts is dedicated to helping you achieve your marketing goals by developing creative strategies tailored to your brand and audience.Job Description:The Entry Level Communications Assistant is responsible for supporting the development and execution of communication strategies to promote and enhance the reputation of the organization.Pay: $25.50 - $37.00 per hourJob: Full timeMonday to FridayDuties: Write and edit communication materials, such as press releases, newsletters, and social media content Assist in the planning and execution of events, such as conferences and webinars Serve as a liaison with external partners and stakeholders, including media outlets and vendors Monitor media coverage of the organization and prepare regular reports for senior management Perform other related duties as assignedSkills: Excellent written and verbal communication skills Strong project management skills and ability to prioritize tasks Ability to work collaboratively with cross-functional teams Familiarity with media monitoring tools and analytics software Knowledge of branding and marketing strategiesBenefits: Health insurance Retirement savings plan Paid time off Professional development opportunities Collaborative work environment",,https://www.linkedin.com/company/pattern-promotions?trk=public_jobs_jserp-result_job-search-card-subtitle
