JobId,Title,Company,Location,Apply,JobDescription,Date,Skills,Salary,CompanyLink
3662024196,"Marketing Assistant","Diamond Game Enterprises","Los Angeles, CA",https://www.linkedin.com/jobs/view/marketing-assistant-at-diamond-game-enterprises-3662024196?refId=0FaIArG8mbGDP%2BfNxIa1nw%3D%3D&trackingId=ZO9IZM7DmnbfITMlu%2FQFJg%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card,"WHY DIAMOND GAME?When you work at Diamond Game you are part of a diverse, forward thinking, technology focused gaming organization. Diamond Game employees work alongside one another as part of an engaged team, making contributions at all levels to ensure the highest quality and standards.As a Diamond Game employee, you are afforded growth opportunities, career mentoring and valuable work experience. Diamond Game appreciates and encourages growth within the organization, knowing it's our talent that keeps us moving forward.Career development, remote and hybrid work schedules, a robust benefit package, work-life balance and an inclusive culture are all part of a complete and rewarding employee experience at Diamond Game.Diamond Game designs, produces, and services electronic pull-tab games, gaming systems, and tickets for charitable gaming and lottery markets. Established in 1994, Diamond Game is proud to be a subsidiary of Pollard Banknote Limited and a sister company of Pollard Games, Inc DBA American Games and International Gamco.Our mission is to develop and provide innovative gaming solutions to charitable gaming and lottery markets while providing players with thrilling gaming experiences. We always put customers first by providing consistent service and unique products that outperform our competitors. We foster a work environment for employees that encourages teamwork, imagination and continuous improvement. We are proud that our products positively impact many charitable communities across North America.Our Core Values are: Be a Team Player; Have a Game Plan; Be Reliable; Be a Game Changer; Play Fair; Be a Pro; and Have Fun!Position SummaryThe Marketing Assistant's key responsibilities will be supporting the Marketing Manager and Graphic Designer. This person will help coordinate various details for multiple marketing, promotions, and sales projects and accurately track deadlines for promotion projects, tradeshow preparation, and related tasks. This person will have intermediate experience in graphic design applications, including Photoshop, Illustrator, and InDesign.The Marketing Associate will assist the Marketing Manager in planning for various industry tradeshows, will assist in design direction, print orders, and coordination of shipping marketing collateral including tent cards, posters, play center inserts, flyers, and retailer instructional guides.This person will also help write content, edit, and publish articles for various collateral, press releases, and the company newslettersEssential Duties And Responsibilities Promotions: Research promotional items and source best pricing options.Coordinate and place print orders.Assist in coordinating logistics of promotions.
Competitive/Industry Market Research: Research competitor trends in advertising, social media, and tradeshows.Read industry publications/magazines as received and provided summarized reports of content.
Graphic Design: Assist Graphic Designer in creating designs, concepts, illustrations, and sample layouts based on knowledge of layout principles and esthetic design concepts for corporate identity, advertising, flyers and brochures, etc.
Misc.: Complete various administrative and clerical support duties including the preparation of printed promotional materials such as paper cutting, sorting items, stuffing envelopes, affixing promotional stickers, etc.Actively facilitate the preparation/production of all in and out of house sales support materials.Assist with shipping materials to events.
Perform other tasks and duties as needed and/or requested by management.
Education Requirements Bachelor's degree in marketing, business or related field.1 - 2 years' experience in marketing or a related position required.1+ years' project management experience preferred.Familiarity with social media platforms and their usage for marketing purposes helpful.
Knowledge And Abilities Requirements Proficient in Microsoft Office suite (Word, Excel, PowerPoint).Intermediate ability in Adobe Creative Suite (Photoshop, Illustrator, InDesign).Excellent verbal and written communication skills.Basic understanding of different marketing techniques.Strong desire to learn along with professional drive.Possess strong attention to detail including writing, editing, and proofreading skills.Ability to multi-task and take initiative.Ability to take direction and absorb information quickly.Passion for the marketing industry and its best practicesCreative mindset and ability to think outside the box.
Benefits Medical, Dental, Vision401k with company matchProfit SharingPaid VacationEmployee Referral ProgramTuition ReimbursementEmployee Assistance ProgramGrowth & Development OpportunitiesWork-Life Balance
We thank all that apply; however only the most qualified candidates selected for an interview will be contacted. Employment is contingent upon a satisfactory response from a Background Screening (Criminal History Search and Drug Test).Diamond Game provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.To ALL Recruitment Agencies: We do not accept unsolicited agency resumes and we are not responsible for any fees related to unsolicited resumes.",2023-07-13," ",,https://www.linkedin.com/company/diamond-game-enterprises?trk=public_jobs_jserp-result_job-search-card-subtitle
3662043186,"Marketing Associate - Hybrid",Jobot,"Montebello, CA",https://www.linkedin.com/jobs/view/marketing-associate-hybrid-at-jobot-3662043186?refId=SORdIzlitZPXsVlaKYm7lA%3D%3D&trackingId=LkgnikJxqB33126uEWrF%2BA%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card,"Want to learn more about this role and Jobot? Click our Jobot logo and follow our LinkedIn page!Job detailsA High Quality Plastics manufacturing company that has been in business for over 75 years! Great pay, Great Benefits, opportunity for growth!This Jobot Job is hosted by Jerry GarciaAre you a fit? Easy Apply now by clicking the "Apply" button and sending us your resume.Salary $90,000 - $110,000 per yearA Bit About UsA High Quality Plastics manufacturing company that has been in business for over 75 years supporting various industries from Automotive, Construction and Healthcare. Looking to add an experience Marketing professional to our growing team.Why join us?401(k)MedicalDentalVacationSick PayOpportunity for GrowthHybrid ScheduleJob Details  Roll-out of SMU Healthcare marketing strategies in the local market and cooperate with Global Marketing as well as with
necessary external and internal interfaces.  Develop strategic marketing plans for the local markets. Coordinate domestic conferences and events where company is an exhibitor. Analyze all business improvement plans and recommend changes. Administer life cycle of local marketing initiatives. Evaluate brand performance. Develop effective strategies for local country. Prepare innovative plans for local business. Prepare and drive social media strategies and postings. Collaboration with Global Marketing and Healthcare Teams. Maintain Marketing Communication for the local markets in alignment with Global Marketing. Set up and control Marketing budget for local market and report on a monthly basis to Global Marketing. Identify new business opportunities to maximize profitability and achieve company growth objectives. Supports and strengthens relationships with assigned customers to build long-term relationships and increase sales.
Must Haves  Minimum of a Bachelor’s Degree in Marketing & Communications. Minimum 3 years of experience in Marketing positions. Strong written and verbal communication skills and the ability to work with both small and large companies.  Work experience in a Healthcare Company. Ability to foresee market changes and provide feedback to management that will ensure a continuous market presence and 
visibility of new products to existing and new customers and markets.  Ability to define problems, collect data, establish facts and resolve problems in a professional manner. Sound social media knowledge. Knowledge and experience in the use of strategy tools, such as SWOT and GAP analysis, OKR. Excellent knowledge of MS office, especially MS Power Point and internal IT systems. Ability to write internal and external briefings to ensure efficiency and quality of results. International and domestic travel required.
Interested in hearing more? Easy Apply now by clicking the "Apply" button.Want to learn more about this role and Jobot?Click our Jobot logo and follow our LinkedIn page!",2023-07-13," ","$90,000/yr - $110,000/yr (from job description)",https://www.linkedin.com/company/jobot?trk=public_jobs_jserp-result_job-search-card-subtitle
3662069272,"Business Development Representative",Marketing.com,"United States",https://www.linkedin.com/jobs/view/business-development-representative-at-marketing-com-3662069272?refId=5jTs8h0Gsr9jzb1hU14Kbg%3D%3D&trackingId=cVfujIAGWnoiOdk5pjjdVQ%3D%3D&position=4&pageNum=29&trk=public_jobs_jserp-result_search-card,"The CompanyMarketing.com brings together people from diverse personal and professional backgrounds to create a technology-centered, people-powered culture that is constantly evolving and redefining how marketing is done. Our team members bring to work a combined history of dedication, service and being the best at what they do—everyday. With over 30 production facilities in the US and Canada (and growing!), we provide comprehensive digital marketing services, commercial printing, warehousing & fulfillment, direct mail marketing, sign manufacturing & fabrication, and promotional products.We are expanding at warp speed and are adding to our team – from our sales office and shop floor locations to our remote online team members. We are a diverse, creative, and passionate crew who is always looking to discover and implement fresh, innovative ideas and make some pretty amazing things.Job DescriptionThe position requires heavy outbound calling responsibilities as well as handling inbound calls. The customer interfacing will result in the incumbent or applicant is responsible for resolving issues such as requests for quotations, lead times, order placement, expediting, changes in quotes, writing orders, and communicating pertinent information to all necessary parties.Primary Duties And Responsibilities Create and manage marketing campaigns targeting newly discovered leads.Market research to identify growth opportunities in our existing accounts. Identify decision-makers amongst the targeted leads to initiate and close the sale.Proactively contacting decision-makers to introduce and promote TopForms Medial offeringGrow sales profitably targeting new business/prospecting activity as well as cold calling/prospectingMaintaining and expanding the database of prospects in CRM tool (Salesforce.com)Develop working relationships with customers through regular contact and communication.Providing product function/benefitsProviding customers with product samples and/or conduct mailings as neededParticipating fully in product training sessions, meetings, skills training, and professional development classes. Solve actual and potential problems and address account complaints.Complete normal business reports as required. Other duties as assigned. 
Job Requirements Bachelor's degree in business management, finance, marketing, or equivalent is preferred1-3 years of relevant work or internship experience in customer service, retail, sales is preferred but not required.Comfortable/effective making sales cold callsAbility to cultivate relationships, establish rapport and develop credibility with customers and co-workersAbility to thrive in a fast-paced, self-directed entrepreneurial environmentExceptional verbal and written communication skillsMust have highly proficient level computer skills including: MS Word, PowerPoint, Excel and OutlookExperience using CRM tool is a plus but not required (Salesforce.com)Must be able to report to the TopForms Medical facility office dailyLimited travel required, must be able to travel to client reviews and healthcare summits (when needed).
Our Company offers a competitive salary and comprehensive benefits package including but not limited to medical, dental, vision, life insurance, short & long-term disability, 401k, PTO, and Company-paid holidays.We’re an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.",2023-07-12,"Cold Calling, Communication, Computer Literacy, Contact Centers, Lead Qualification, Microsoft Outlook, Quotations, Resolving Issues, Summits, Written Communication",,https://www.linkedin.com/company/marketingdotcom-us?trk=public_jobs_jserp-result_job-search-card-subtitle
3662098060,"Digital Marketing Associate - CRM & Customer Lifecycle","Native Instruments","Boston, MA",https://www.linkedin.com/jobs/view/digital-marketing-associate-crm-customer-lifecycle-at-native-instruments-3662098060?refId=qnnGSgJLvuaovaTTXGb0Jw%3D%3D&trackingId=PguJlboOSctWKkKHoP0Gog%3D%3D&position=19&pageNum=23&trk=public_jobs_jserp-result_search-card,"Who We AreFor over 25 years, Native Instruments has been at the forefront of sonic innovation. Guided by our mission to inspire and enable creators to express themselves, we develop integrated audio hardware and software solutions for musicians, producers, engineers, and DJs of all genres and levels of experience.Marketing is at the heart of Native Instruments’ business. We act as the conduit between the company and its audiences. Together, we are aiming to empower music creators worldwide, through inspiring content and unique community activations. Our Digital Marketing team takes care of the acquisition, activation and engagement. We work in cross-functional teams, each consisting of experts from the areas of data analytics, messaging, lifecycle management, performance marketing, SEO, engineering and content production.What You'll Do Using your lifecycle management and CRM expertise you will support the team to plan, build and manage high performing messaging campaigns across multiple channels (email, push, in-app), including audience selection, trigger qualification, segmentation, setup, send out and campaign analysis;Together with the team you will identify opportunities to drive product adoption, engagement, retention as well as cross- and up-sell behavior in LCM channels;You will coordinate campaign creation process with relevant departments and be the point of contact for campaign stakeholders;You will carefully monitor individual campaign performance, adjusting and adapting as needed and collecting insights to optimize future campaign activity;Using your segmentation tactics knowledge, you will support the team to develop target groups and communication concepts for marketing automation;Together with relevant stakeholders you will compile, consolidate and systematically maintain customer data.
What You'll Need Initial working experience and a track record of success in CRM, preferably as a CRM specialist;Meticulous organizational skills. You are a planner, a collaborator and an excellent project manager;Google Drive is your second home;Knowledge of Braze, Metabase, Google Analytics and experience with SQL is a plus;Passion for music and understanding the current music production market;English language fluency with excellent written and verbal communication skills;Demonstrated ability to work cross functionally;Proven ability to collect, analyze and derive insights from customer and business data. 
About UsNative Instruments embraces diversity and a respect for all people. We are proud to be an equal opportunity employer and we believe the foundation of our dynamic and pioneering spirit starts with a fair and inclusive culture. At Native Instruments we value teamwork and passion, deliver inspiring experiences, continuously innovate and empower our communities, while also serving our planet.All applicants will receive equal consideration for employment at Native Instruments and we encourage everyone to apply – regardless of gender identity, race, color, religion, sex, sexual orientation, national origin, genetics, disability, age, or any other characteristic protected by law.Help us reach our goal in making the future of music diverse, inclusive and exciting! We encourage you to submit your application without the requirement for a photograph, identifying factors or personal status information.",2023-07-13," ",,https://de.linkedin.com/company/native-instruments?trk=public_jobs_jserp-result_job-search-card-subtitle
3662255514,"Entry Level Marketing Associate","Savvy Healthcare","Orlando, FL",https://www.linkedin.com/jobs/view/entry-level-marketing-associate-at-savvy-healthcare-3662255514?refId=umS%2BzHGXwCYE%2F%2BGjB7zKzw%3D%3D&trackingId=%2FtR6GfGnEGkY%2Bk8AEINdqw%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card,"We are looking for a Entry Level Marketing Associate. In this position, you will have the opportunity to make a real difference in a rapidly growing and exciting organization. The successful candidate will work with marketing team to develop and implement marketing plans and strategies for our brands.Salary: $25.60 - $37.50 per hourEntry Level Marketing Associate Responsibilities: Planning, coordinating and maintaining activities to ensure alignment with strategy, brand and company goals. Collaborate with the marketing manager, internal teams, clients, and partners on marketing strategy. Help identify marketing trends and critical prospects for innovation. Work closely with our marketing and sales department. Create marketing materials, such as case studies, white papers, and presentations. Assist in key day-to-day marketing and product development functions. 
Requirements:  Analytical skills.Excellent communication skills.Eagerness to learn about new innovations and software.Excellent time management skills.A degree in communication, marketing or social media.
Benefits: 401(k)Dental insuranceDisability insuranceEmployee assistance programEmployee discount",2023-07-12," ","$25.60/hr - $37.50/hr (from job description)",https://www.linkedin.com/company/savvy-healthcare?trk=public_jobs_jserp-result_job-search-card-subtitle
3662257554,"Director of Marketing and Business Development","Aventura Health Group","Dayton, OH",https://www.linkedin.com/jobs/view/director-of-marketing-and-business-development-at-aventura-health-group-3662257554?refId=umS%2BzHGXwCYE%2F%2BGjB7zKzw%3D%3D&trackingId=wOR5Y8zTa%2BLPlIC2n9VI5Q%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card,"Aventura Health Group's core value is "Proud to Care." Operated by members who have had that attitude for multiple generations as children and grandchildren of nursing home operators, Aventura's main focus is to provide a home-away-from-home for residents and staff alike. For the Director of Marketing and Business Development position, we are seeking the perfect candidate that will be proud to market and share that message and those values.We are proud to Offer:  Competitive Salary up to $95,000Comprehensive Healthcare Benefits MedicalDentalVisionLifeAD&DWellness with free telemedicine
401k / Retirement plan with Employer matchAll-inclusive Paid Time OffBonus Structure
Director of Marketing and Business Development Job Responsibilities: Regularly performs outreach efforts to cultivate, strengthen referral sources, while marketing company valuesPeriodically attends community marketing events to identify and capitalize on areas of opportunity for improvement.Coordinate all publicity events and work closely with the Corporate Marketing department on event execution.Works in alignment with Corporate Marketing proactively planning marketing needs, outreach, and tactics for all aspects of residence at AventuraTours communities regularly to identify areas of improvement in the physical plant, operations, and pricing, and makes recommendations to leadership team to address.Ensure that patient and family are appropriately welcomed and settled on admission day.Develop backup procedure with Administrator for tours when Director of Admissions and/or Marketing not available.Train backup designees on process of giving tours and taking inquires.Maintain records and results on all referral and conversion activity.In concert with Administrator, provide feedback and perform customer problem resolution.Assist in the development and placement of media advertisements and creative.Serve on Quality Assurance committee for the facility.",2023-07-12,"Advertising, Business Development, Business Planning, Digital Marketing, Lead Generation, Market Research, Marketing Strategy, Problem Solving, Quality Assurance, Social Media Marketing","$95,000/yr (from job description)",https://www.linkedin.com/company/aventurahg?trk=public_jobs_jserp-result_job-search-card-subtitle
3662259242,"Field Marketing Specialist","F.W. Webb Company","Bedford, MA",https://www.linkedin.com/jobs/view/field-marketing-specialist-at-f-w-webb-company-3662259242?refId=DtTY4o2aKiEI3u%2BNJ3jrYw%3D%3D&trackingId=0ssJd9OraH2pefW3pwwhdg%3D%3D&position=23&pageNum=18&trk=public_jobs_jserp-result_search-card,"Field Marketing SpecialistF.W. Webb is seeking a Field Marketing Specialist to support strategy, development and execution of field marketing programs and events to drive awareness, demand and revenue growth for the company’s $2B+ wholesale distribution business and retail showrooms in the Northeast. In this role, you will partner with General Managers, Store Managers, Showroom Managers, Sales and Marketing to promote the company’s products, services and solutions across designated states to support achievement of regional revenue and growth targets.  If you’re passionate, energetic and thrive on making a difference, this is an ideal opportunity for you to join a highly collaborative marketing team in a role that’s pivotal to the company’s success. This position requires an understanding of demand generation and field marketing best practices and experience in event planning, execution and field enablement. This is an in-office position at the company’s headquarters in Bedford, MA. Key Responsibilities·       Plan, develop, coordinate and evaluate field marketing programs, activities and events in assigned states and regions in the Northeast.·       Develop and maintain knowledge of target audiences, customers, competition and market trends in assigned states and regions and tailor programs, activities and events accordingly.·       Support planning and execution for in-region events and provide onsite support for select events.·       Support execution of field-driven promotions, trainings and hospitality events.·       Provide programmatic support for F.W. Webb and Frank Webb Home new store openings, relocations, grand reopenings and in-region acquisitions.·       Coordinate creation and delivery of sales and promotional collateral, branded apparel and giveaways, advertisements, signage and other materials.·       Forecast, measure, analyze and report on program and event ROI, with a focus on driving continuous improvement and maximizing customer engagement and satisfaction.·       Research and identify new tactics and approaches to reach target audiences.·       Other related duties as assigned. Qualifications·       BA/BS degree in Marketing, Business, Communications or a related field.·       3-5 years of experience in field marketing, demand generation, marketing programs or a related discipline.·       Demonstrated ability to prioritize, develop and execute programs, activities and events to support the achievement of business goals. ·       Excellent project management, budget management, time management, interpersonal and organizational skills.·       Exceptional attention to detail and ability to smoothly manage multiple concurrent projects in a fast-paced, deadline-driven environment.·       Excellent verbal and written communication skills. ·       High-energy, low-ego and an exceptional team player.·       Intermediate to advanced Microsoft Word, Excel and PowerPoint skills.  About F.W. WebbAn industry pioneer since 1866, F.W. Webb is the largest wholesale distributor of plumbing, heating, HVAC, LP gas, refrigeration and pipe, valves and fittings in the Northeast. The company has grown from a single location to more than 100 across nine states and proudly offers customers an extensive inventory of products and dedicated services that reach from underground to the rooftop. Covering 16 areas of expertise, specialty markets include process controls, water works, environmental services and more. F.W. Webb also operates 48 Frank Webb Home bath, kitchen and lighting retail showrooms.",2023-07-12," ",,https://www.linkedin.com/company/fwwebbco?trk=public_jobs_jserp-result_job-search-card-subtitle
3662272689,"Account Coordinator","Phase 3 Marketing and Communications","Charlotte, NC",https://www.linkedin.com/jobs/view/account-coordinator-at-phase-3-marketing-and-communications-3662272689?refId=YmBoUXaAP67EPjdIXRT%2B1g%3D%3D&trackingId=BmsCUFi%2Bbw7yakOzrXJTsg%3D%3D&position=21&pageNum=36&trk=public_jobs_jserp-result_search-card,"Job Description:The Account Coordinator position is responsible for supporting the account team in the acquisition, growth and retention of clients and revenue. A Phase 3 Marketing & Communications Account Coordinator achieves this by building trusted relationships, identifying needs and providing solutions to marketing communication challenges. The successful candidate is responsible for generating new sales, identifying, and qualifying business opportunities and presenting Phase 3 products to prospects, as well as preparing quotes and leading pitches to help close the sale. Position reports to the regional head of sales.Job Responsibilities:  New Business Pitches Outbound Email Outreach and Appointment Setting Prospecting Capabilities Presentations Growth, retention and maintenance of clients Develop strong account relationships and grow existing accounts Develop expert knowledge of all Phase 3 Marketing & Communications products and services Achieve revenue targets and quota for new business growth Order Entry Forecasting Quoting Reporting Project Management
Job Requirements:  Preferred, 0-3 years of agency or print account management experience Ability to close and manage accounts Work well in a very fast paced, deadline-oriented environment Communicate effectively and work well with others in a team environment Tremendous relationship building skills Strong organizational skills Strong problem-solving skills Strong attention to detail Requires both phone and in-person sales skills Flexible working hours Working knowledge of a PC and Microsoft Office software
Company Wide Benefits: Medical + Dental + VisionCompany Paid Life Insurance and AD&DHealth Savings AccountEmployee Assistance Program401k and Roth IRAActive & FitGenerous PTO schedule$500 Employee Referral Bonus
About Phase 3 Marketing & Communications:Founded in 2001, Phase 3 is an integrated marketing services firm, simplifying the way brands connect with their customers. A commitment to ideation to execution means Phase 3 offers everything from creative, digital, marketing and public relations to small- and large-format digital, and offset printing. We manage the big picture of projects – start-to-finish, arm-in-arm – like no other partner. With locations across the eastern United States, including Atlanta, Charlotte, Dallas Nashville and Fairfield, New Jersey, our reach and efficiencies enable our team to creatively and effectively solve clients’ biggest marketing challenges, together.Phase 3 is recognized annually as a top 10 marketing services firm by the Atlanta Business Chronicle and as a top 15 marketing services firm by the Charlotte Business Journal and Nashville Business Journal. The company has been ranked among the flagship Printing Impressions 400 annually since 2011, and additional accolades include Atlanta Business Chronicle’s 2015 Pacesetter Award, placement on the 2017 Inc. 5000 List for Fasted Growing Private Companies, and recognition as one of Charlotte’s Best Places to Work.",2023-07-12,"Account Management, Attention to Detail, Communication, Deadline Oriented, Marketing, Organization Skills, Presentations, Problem Solving, Relationship Building, Sales Presentations",,https://www.linkedin.com/company/phase3mc?trk=public_jobs_jserp-result_job-search-card-subtitle
3662285591,"Marketing Specialist","UFP Industries","Charlotte, NC",https://www.linkedin.com/jobs/view/marketing-specialist-at-ufp-industries-3662285591?refId=65g6XxBrc%2FrFjHDQ16qXig%3D%3D&trackingId=oAHDOzFyZnxvs83h3kddWQ%3D%3D&position=14&pageNum=39&trk=public_jobs_jserp-result_search-card,"Are you a self-starter with an innovative mind? Here at UFP, we are always looking for opportunities to set ourselves a part from our competitors. Apply now to let your voice be heard and get your creative juices flowing!Job SummaryThe role of the Marketing Specialist entails conducting market research, contributing to product development, analyzing new product opportunities, and assisting in coordinating marketing and product development process specifically for the Packaging segment.Location: Charlotte, NC or Atlanta, GA preferredPrincipal Duties and Responsibilities Develops comprehensive knowledge of company products and procedures through on-the-job training activitiesWould cross-train between operations and salesAttends and successfully completes trainings assigned to themInteracts with other departments and plants to develop a stronger understanding of company existing products and goals for new productsPrepares various reports as required.Performs other duties as required.
Qualifications Bachelor degree in business or marketing, or equivalent work experienceWorking knowledge of Microsoft Office including Excel, Word, Outlook and other software for business applicationsProficiency in the use of the English language in reading, writing and speakingAbility to successfully interact with all organizational levels and the publicDemonstrated proficiency to manage multiple tasks, to set priorities, and to meet deadlines.Demonstrate proficiency in general telephone and office etiquette and legible handwritingDemonstrated ability to be mobile in the work environment and to travel as requiredDemonstrate ability to develop and maintain strong customer relationshipsAbility to apply business math to manufacturing processes.
The Company is an Equal Opportunity Employer.",2023-07-12," ",,https://www.linkedin.com/company/ufp-industries?trk=public_jobs_jserp-result_job-search-card-subtitle
3662286444,"Sales And Marketing Representative","Accentus Insurance Group","South Carolina, United States",https://www.linkedin.com/jobs/view/sales-and-marketing-representative-at-accentus-insurance-group-3662286444?refId=YmBoUXaAP67EPjdIXRT%2B1g%3D%3D&trackingId=u1uftcG1ooc4aDjCa8qhJQ%3D%3D&position=8&pageNum=36&trk=public_jobs_jserp-result_search-card,"Accentus Insurance Group is a general insurance agency with offices in Baton Rouge, LA and Irmo, SC. We are seeking a South Carolina Marketing Representative to join our growing team! This person will be responsible for contracting with independent producer agencies to market our products, monitoring producer agency production against performance goals, educating producer agencies about underwriting guidelines and eligibility, and developing new growth opportunities  throughout South Carolina. ESSENTIAL DUTIES AND RESPONSIBILITIES include but are not limited to the following.  Build and deepen relationships with producer agency partners through regular in-person office visits and provide follow up communication, to reinforce key messages.Contract new producer agencies to expand existing distribution channels.Deliver value-added  training on insurance products, processing systems, underwriting criteria, and marketing strategies.Analyze market trends and competitor data and recommend strategies to maximize profitable growth.Attend trade shows and industry events.Possess highly-effective organizational skills to facilitate efficient appointment scheduling, trip routing, and timely follow up.
 BENEFITS Base pay plus Commission & Bonus OpportunitiesHealthcare benefits including Medical, Dental, VisionShort-term disability, Life, Cancer, Accident and Critical Illness Insurances401K 
 EDUCATION and/or EXPERIENCE: Bachelor's degree from four-year College or university; or one to two years related experience and/or training; or equivalent combination of education and experience.
 PREFERRED QUALIFICATIONS: The ideal candidate has experience in P&C insurance (i.e. Agency experience; Marketing; Underwriting; or Claims).  The candidate has their South Carolina Property and Casualty producer license or is willing to obtain their license within the first 90 days.
  The ideal candidate must also be able to work independently (typically from home) and be willing to travel frequently throughout the state. He/she should have excellent organization skills and be comfortable working with Windows Office and other basic computer programs. A Bachelor’s degree is preferred.",2023-07-12,"Marketing, Property and Casualty Insurance, Relationship Building, Training, Travel",,https://www.linkedin.com/company/accentus-ins?trk=public_jobs_jserp-result_job-search-card-subtitle
3662289699,"Marketing Social Media Coordinator",Soni,"Los Angeles, CA",https://www.linkedin.com/jobs/view/marketing-social-media-coordinator-at-soni-3662289699?refId=sFIrMX2jka1q5ya%2Fy5B7Zg%3D%3D&trackingId=Ntselgj2bRA6fMxbYYeBEw%3D%3D&position=17&pageNum=9&trk=public_jobs_jserp-result_search-card,"We are currently seeking Marketing Coordinator with a focus on social media. You will play a crucial role in supporting the marketing team's efforts to promote the brand on various media platforms.Responsibilities:  Manage and maintain social media accounts across platforms such as Facebook, Instagram, LinkedIn, and YouTube Create and curate compelling, on-brand content for social media posts, including images, videos, infographics, and copy Monitor and analyze social media metrics, such as reach, engagement, follower growth, and conversion rates Collaborate with the marketing team to develop engaging social media content calendars Create original content, such as graphics, videos, and written posts, to share on social media platforms Ensure all content maintains brand consistency, messaging, and visual identity Utilize social media analytics tools to track and measure the effectiveness of campaigns and content strategies 
Requirements: Bachelor's degree in Marketing, Communications, or a related field Proven experience as a Marketing Coordinator or Social Media Coordinator Proficiency in social media management tools, such as Hootsuite, Buffer, or Sprout Social Solid understanding of social media platforms, algorithms, and best practices Excellent written and verbal communication skills Attention to detail and ability to multitask and prioritize in a fast-paced environment 
Compensation: $25-35/hrSalary is based on a range of factors that include relevant experience, knowledge, skills, other job-related qualifications.",2023-07-14," ","$25/hr - $35/hr (from job description)",https://www.linkedin.com/company/soni-resources-group?trk=public_jobs_jserp-result_job-search-card-subtitle
3662292902,"Marketing Specialist - Content and Communications","PCS Software Inc","Houston, TX",https://www.linkedin.com/jobs/view/marketing-specialist-content-and-communications-at-pcs-software-inc-3662292902?refId=YmBoUXaAP67EPjdIXRT%2B1g%3D%3D&trackingId=Pas9FoTr4CTxwuXEsNaSqQ%3D%3D&position=11&pageNum=36&trk=public_jobs_jserp-result_search-card,"Job TypeFull-timeDescriptionTitle: Marketing SpecialistFunctional Responsiblity: Marketing Communications / Content CreatorLocation: Houston, Texas (flexible hours, but working in the Houston office is necessary)Position Type: Expeirence required, full-time, salary plus annual bonus positionAbout PCS:PCS Software, Inc. is an AI-driven transportation management platform leader fielding disruptive innovation for mid-to-large sized enterprise shippers, carriers, and brokers in the United States and Canada.Cloud-based, API-integrated, PCS Software automates the entire transportation logistics operation via a single, comprehensive solution. Accessible via the web or the companion mobile app, the PCS platform delivers powerful functionality to manage rate and route optimization, mode selection, dispatch/tendering, carrier and fleet management, safety and compliance, freight yard management, settlement/accounting and more.PCS Software, Inc. is seeking a skilled Marketing Specialist who focuses on marketing communications and content creation to join our team. In this position, you will be responsible for managing all internal and external communication as well as developing high-quality business content across various channels, including written, visual, and social media for our clients. This position offers flexible hours in Houston, Texas. This is an individual contributor position. This is also a team of one. You will be the creative content creator and writer. If you are not comfortable with creation of content and process, then this is not a position you will enjoy. You will wear multiple hats in this role.This is a fantastic opportunity for someone with 2-3 years of experience in the marketing communications/content creation area who is looking for ownership and fulfillment in their career with a wide range of decision making capabilities. You will create the processes and procedures that are required for the marketing department regarding communications and content. The best part of this role is you get to make it your own, but you will be doing all of the work. We are a small, but mighty team that has a "can do" attitude! We love coming to work everyday and look for coworkers who do as well! This is a fast-paced environment that is a fun challenge for the right candidate. You will report up to the Chief Revenue Officer.Responsibilities: Create and implement communications strategies documents, and messaging that support our client’s organizational objectives.Develop and execute content strategies that support our client’s organizational objectives as a small but mighty team of one.Create engaging and informative content for our website, social media, email marketing campaigns, product marketing material, and other communication channels.Write articles, blog posts, and other content on technical and business topics that affects and influences the transportation and logistics industry in conjunction with our subject matter experts and product department guiding you along the way.Have a genuine interest in conducting research and interviews with business leaders and experts to produce thought-provoking content.Collaborate with our product, sales, and customer success teams to develop visual content, including graphics, infographics, and videos, to support written content and engage our target audience.
